"cik_str","ticker","title"
1901799,"GSRM","GSR II Meteora Acquisition Corp."
1920406,"ASST","Asset Entities Inc."
1883313,"SVV","Savers Value Village, Inc."
1884072,"JEWL","Adamas One Corp."
1888577,"UERI","UE Resorts International, Inc."
1891101,"BRCC","BRC Inc."
1892480,"HPCO","Hempacco Co., Inc."
1897342,"VSSA","VIKASA SPAC Series I Acquisition Corp."
1899005,"BMR","Beamr Imaging Ltd."
1870079,"SSSC","Silver Sustainable Solutions Corp."
1869089,"ATLA","Atlas Growth Acquisition Ltd"
1867287,"LBBB","Lakeshore Acquisition II Corp."
813828,"PARA","Paramount Global"
107140,"WLY","JOHN WILEY & SONS, INC."
926865,"CECL","CECIL BANCORP INC"
930157,"RTO","RENTOKIL INITIAL PLC /FI"
916183,"RCS","PIMCO STRATEGIC INCOME FUND, INC"
894158,"TOVX","Theriva Biologics, Inc."
887921,"REVRQ","REVLON INC /DE/"
22701,"PEGY","Pineapple Energy Inc."
1912287,"FLCT","Felicitex Therapeutics Inc."
1916148,"CEAC","CE Energy Acquisition Corp."
1932393,"GEHC","GE Healthcare Holding LLC"
1932629,"BCGF","BCGF Acquisition Corp."
1936255,"FORL","Four Leaf Acquisition Corp"
93314,"VNRX","VOLITIONRX LTD"
1855066,"MEGI","MainStay CBRE Global Infrastructure Megatrends Fund"
1855885,"SGHL","Signal Hill Acquisition Corp."
1849801,"RCDA","Red Cell DRM Acquisition Corp."
1852024,"GLIV","Grayscale Livepeer Trust (LPT)"
1852040,"GBAT","Grayscale Basic Attention Token Trust (BAT)"
1851169,"VAQA","Vector Acquisition Corp III"
1879016,"IE","Ivanhoe Electric Inc."
1880249,"PSGI","Perfect Solutions Group, Inc."
1883962,"ALOR","ALSP Orchid Acquisition Corp I"
1889109,"BLTE","BELITE BIO, INC"
1892500,"CMND","Clearmind Medicine Inc."
1895159,"CJOY","Cine Top Culture Holdings Ltd."
1885514,"YBZN","Yi Po International Holdings Ltd"
1887673,"WLDS","Wearable Devices Ltd."
1896212,"MURF","Murphy Canyon Acquisition Corp."
1907909,"VOXR","Vox Royalty Corp."
1866547,"GMFI","Aetherium Acquisition Corp"
1873951,"TYTP","TypTap Insurance Group, Inc."
1862935,"IFIN","InFinT Acquisition Corp"
1515001,"VCMIX","Versus Capital Multi-Manager Real Estate Income Fund LLC"
1551047,"TIPLX","Bluerock Total Income (plus) Real Estate Fund"
1671077,"MDVP","MED SPA VACATIONS INC."
1644771,"RMPL","RiverNorth Specialty Finance Corp"
1661166,"LGCP","Legion Capital Corp"
1661600,"SATT","SATIVUS TECH CORP."
1690012,"ICR-PA","InPoint Commercial Real Estate Income, Inc."
1598981,"SKYX","SKYX Platforms Corp."
1586009,"WEFCX","Wildermuth Fund"
1624517,"YCRM","Yuenglings Ice Cream Corp"
1618181,"GLDM","World Gold Trust"
1761911,"NOWG","Nowigence Inc."
1774342,"NMCO","Nuveen Municipal Credit Opportunities Fund"
1757499,"SHPH","Shuttle Pharmaceuticals Holdings, Inc."
1758736,"MKDTY","Molecular Data Inc."
1737995,"STSS","Sharps Technology Inc."
1741220,"CWPE","CW Petroleum Corp"
1734902,"WEIDY","Weidai Ltd."
1735556,"BTOG","BIT ORIGIN Ltd"
1722837,"CEDAX","BlueBay Destra International Event-Driven Credit Fund"
1723788,"BITW","Bitwise 10 Crypto Index Fund"
1729637,"KARX","Karbon-X Corp."
1778404,"ZGHB","China Eco-Materials Group Co. Ltd"
1801602,"SBIG","SpringBig Holdings, Inc."
1803407,"OST","Ostin Technology Group Co., Ltd."
1803977,"VYBE","Limitless X Holdings Inc."
1801417,"BYNO","byNordic Acquisition Corp"
1835512,"LLAP","Terran Orbital Corp"
1826202,"KPNT","Kepuni Holdings Inc."
1844019,"EXAC","Excolere Acquisition Corp."
1844270,"ZING","FTAC ZEUS ACQUISITION CORP."
1845036,"OACC","Oaktree Acquisition Corp. III"
1847075,"SAI","SAI.TECH Global Corp"
1841209,"HOLO","MicroCloud Hologram Inc."
1841593,"QNZL","Quinzel Acquisition Co"
1842279,"OPAL","OPAL Fuels Inc."
1843181,"NBXG","Neuberger Berman Next Generation Connectivity Fund Inc."
14272,"BMYMP","BRISTOL MYERS SQUIBB CO"
36104,"USB-PA","US BANCORP DE"
1067983,"BRK-A","BERKSHIRE HATHAWAY INC"
824046,"LVMHF","LVMH MOET HENNESSY LOUIS VUITTON"
19617,"JPM-PC","JPMORGAN CHASE & CO"
19617,"JPM-PD","JPMORGAN CHASE & CO"
353278,"NONOF","NOVO NORDISK A S"
70858,"BML-PG","BANK OF AMERICA CORP /DE/"
70858,"BML-PH","BANK OF AMERICA CORP /DE/"
70858,"BAC-PB","BANK OF AMERICA CORP /DE/"
70858,"BAC-PK","BANK OF AMERICA CORP /DE/"
70858,"BAC-PL","BANK OF AMERICA CORP /DE/"
70858,"BML-PL","BANK OF AMERICA CORP /DE/"
70858,"BAC-PE","BANK OF AMERICA CORP /DE/"
70858,"BML-PJ","BANK OF AMERICA CORP /DE/"
1306965,"RYDAF","Shell plc"
937966,"ASMLF","ASML HOLDING NV"
1094517,"TOYOF","TOYOTA MOTOR CORP/"
901832,"AZNCF","ASTRAZENECA PLC"
72971,"WFC-PR","WELLS FARGO & COMPANY/MN"
72971,"WFC-PQ","WELLS FARGO & COMPANY/MN"
1114448,"NVSEF","NOVARTIS AG"
1577552,"BABAF","Alibaba Group Holding Ltd"
72971,"WFC-PL","WELLS FARGO & COMPANY/MN"
72971,"WFC-PY","WELLS FARGO & COMPANY/MN"
879764,"TTFNF","TotalEnergies SE"
831001,"C-PJ","CITIGROUP INC"
1108329,"PCCYF","PETROCHINA CO LTD"
811809,"BHPLF","BHP Group Ltd"
732717,"TBB","AT&T INC."
1140625,"STOHF","EQUINOR ASA"
217410,"UNLYF","UNILEVER PLC"
1000184,"SAPGF","SAP SE"
1121404,"SNYNF","Sanofi"
1089113,"HBCYF","HSBC HOLDINGS PLC"
313807,"BPAQF","BP PLC"
835403,"DGEAF","DIAGEO PLC"
313838,"SNEJF","Sony Group Corp"
1000275,"RY-PT","ROYAL BANK OF CANADA"
863064,"RTPPF","RIO TINTO PLC"
1668717,"BUDFF","Anheuser-Busch InBev SA/NV"
1378580,"EADSF","Airbus SE/ADR"
1303523,"BTAFF","British American Tobacco p.l.c."
1274152,"CMXHF","CSL LTD"
72971,"WFC-PC","WELLS FARGO & COMPANY/MN"
30554,"CTA-PB","DUPONT E I DE NEMOURS & CO"
1065521,"SFTBF","SOFTBANK GROUP CORP"
1268896,"CILJF","CHINA LIFE INSURANCE CO LTD"
1524684,"GLCNF","Glencore plc/ADR"
1131399,"GLAXF","GSK PLC"
895728,"EBBNF","ENBRIDGE INC"
1438656,"IDEXF","Industria de Diseno Textil Inditex SA / ADR"
36104,"USB-PH","US BANCORP DE"
1119639,"PBR-A","PETROBRAS - PETROLEO BRASILEIRO SA"
36104,"USB-PP","US BANCORP DE"
1549802,"JDCMF","JD.com, Inc."
886982,"GS-PA","GOLDMAN SACHS GROUP INC"
886982,"GS-PJ","GOLDMAN SACHS GROUP INC"
1129137,"AMOVF","AMERICA MOVIL SAB DE CV/"
1463157,"PBCRF","PT Bank Central Asia Tbk / ADR"
1123658,"SNPMF","CHINA PETROLEUM & CHEMICAL CORP"
895421,"MS-PA","MORGAN STANLEY"
895421,"MS-PF","MORGAN STANLEY"
895421,"MS-PI","MORGAN STANLEY"
1129137,"AMX","AMERICA MOVIL SAB DE CV/"
886982,"GS-PD","GOLDMAN SACHS GROUP INC"
895421,"MS-PE","MORGAN STANLEY"
886982,"GS-PK","GOLDMAN SACHS GROUP INC"
67088,"MBFJF","MITSUBISHI UFJ FINANCIAL GROUP INC"
1129137,"AMXVF","AMERICA MOVIL SAB DE CV/"
895421,"MS-PK","MORGAN STANLEY"
1652044,"GOOG","Alphabet Inc."
1326160,"DUK-PA","Duke Energy CORP"
16918,"STZ-B","CONSTELLATION BRANDS, INC."
719245,"WEBNF","WESTPAC BANKING CORP"
75594,"PPWLM","PACIFICORP /OR/"
1091587,"ABLZF","ABB LTD"
927971,"FNGD","BANK OF MONTREAL /CAN/"
929869,"RLXXF","RELX PLC"
1063761,"SPG-PJ","SIMON PROPERTY GROUP INC /DE/"
1065521,"SFBQF","SOFTBANK GROUP CORP"
1002242,"EIPAF","ENI SPA"
1232384,"TNCAF","TC ENERGY CORP"
1096200,"ESOCF","ENEL SOCIETA PER AZIONI"
899108,"PDRDF","PERNOD RICARD S A /FI"
316709,"SCHW-PD","SCHWAB CHARLES CORP"
891478,"BCDRF","Banco Santander, S.A."
1418091,"TWTR","TWITTER, INC."
1395064,"TKPHF","TAKEDA PHARMACEUTICAL CO LTD"
1004315,"NGGTF","NATIONAL GRID PLC"
1099219,"MET-PE","METLIFE INC"
1045609,"PLDGP","Prologis, Inc."
1039765,"INGVF","ING GROEP NV"
715153,"HNDAF","HONDA MOTOR CO LTD"
75594,"PPWLO","PACIFICORP /OR/"
1099219,"MET-PA","METLIFE INC"
5272,"AIG-PA","AMERICAN INTERNATIONAL GROUP, INC."
895728,"ENBA","ENBRIDGE INC"
1022837,"SMFNF","SUMITOMO MITSUI FINANCIAL GROUP, INC."
1393311,"PSA-PH","Public Storage"
1107457,"IFNNF","INFINEON TECHNOLOGIES AG"
1160106,"LLDTF","Lloyds Banking Group plc"
14693,"BF-A","BROWN FORMAN CORP"
943819,"RSMDF","RESMED INC"
839923,"VODPF","VODAFONE GROUP PUBLIC LTD CO"
1393311,"PSA-PK","Public Storage"
842180,"BBVXF","BANCO BILBAO VIZCAYA ARGENTARIA, S.A."
1160330,"BBDO","BANK BRADESCO"
1329099,"BAIDF","Baidu, Inc."
1048515,"GPDNF","GROUPE DANONE"
899051,"ALL-PB","ALLSTATE CORP"
844150,"RBSPF","NatWest Group plc"
1461748,"PPERF","PT Bank Mandiri (Persero) Tbk / ADR"
932787,"STMEF","STMicroelectronics N.V."
312069,"BCLYF","BARCLAYS PLC"
1116578,"PUKPF","PRUDENTIAL PLC"
1376891,"EXPGF","Experian Group LTD"
895564,"BAESF","BAE SYSTEMS PLC /FI/"
1535628,"CIXPF","CaixaBank/ADR"
1335730,"MZHOF","MIZUHO FINANCIAL GROUP INC"
948696,"HCMLF","LafargeHolcim Ltd/ADR"
899051,"ALL-PG","ALLSTATE CORP"
1434265,"GNMSF","GENMAB A/S"
899051,"ALL-PH","ALLSTATE CORP"
1038143,"FNCTF","ORANGE"
844551,"WOPEF","WOODSIDE ENERGY GROUP LTD"
924613,"NOKBF","NOKIA CORP"
733099,"RCIAF","ROGERS COMMUNICATIONS INC"
1330306,"VWSYF","VESTAS WIND SYSTEMS A/S"
63754,"MKC-V","MCCORMICK & CO INC"
1297996,"DLR-PK","DIGITAL REALTY TRUST, INC."
1012037,"CODGF","COMPAGNIE DE SAINT GOBAIN"
16988,"CAJFF","CANON INC"
92122,"SOJC","SOUTHERN CO"
1297996,"DLR-PJ","DIGITAL REALTY TRUST, INC."
814052,"TEFOF","TELEFONICA S A"
1339422,"KDSKF","Royal DSM N.V."
63271,"PCRFF","PANASONIC Corp"
1637120,"CKHUF","CK Hutchison Holdings Limited/ADR"
1618755,"RSTRF","Restaurant Brands International Limited Partnership"
885834,"TSCDF","TESCO PLC /FI"
1243429,"AMSYF","ArcelorMittal"
886986,"TCKRF","TECK RESOURCES LTD"
93751,"STT-PG","STATE STREET CORP"
717826,"ERIXF","ERICSSON LM TELEPHONE CO"
93751,"STT-PD","STATE STREET CORP"
783280,"DRE","DUKE REALTY CORP"
874766,"HIG-PG","HARTFORD FINANCIAL SERVICES GROUP, INC."
1002517,"NUAN","Nuance Communications, Inc."
1450346,"POAHF","Porsche Automobil Holding SE / ADR"
1070304,"ORXCF","ORIX CORP"
35527,"FITBI","FIFTH THIRD BANCORP"
1455967,"PTAIF","PT Astra International Tbk / ADR"
1748790,"AMCCF","Amcor plc"
46619,"HEI-A","HEICO CORP"
1447629,"LNNGF","Li Ning Co. Ltd."
1190723,"TNRSF","TENARIS SA"
1004315,"NMK-PC","NATIONAL GRID PLC"
1700171,"ANNSF","Aena S.A./ADR"
1011218,"SWMAF","SWEDISH MATCH CORP"
1754301,"FOX","Fox Corp"
1439124,"EBR-B","BRAZILIAN ELECTRIC POWER CO"
939383,"TSGTF","TSINGTAO BREWERY CO LTD /FI"
1560385,"LSXMB","Liberty Media Corp"
1560385,"LSXMK","Liberty Media Corp"
91576,"KEY-PK","KEYCORP /NEW/"
1041668,"CHKIF","CHINA SOUTHERN AIRLINES CO LTD"
932872,"SJRWF","SHAW COMMUNICATIONS INC"
1712356,"HRNNF","Hydro One Ltd"
1437771,"SNMRF","Snam Rete Gas SpA"
1038683,"RYAOF","RYANAIR HOLDINGS PLC"
1438077,"JRONF","Jeronimo Martins SGPS SA"
748954,"ATLCY","ATLAS COPCO AB"
1611983,"LBRDB","Liberty Broadband Corp"
1611983,"LBRDK","Liberty Broadband Corp"
811250,"HLDVF","HENDERSON LAND DEVELOPMENT COMPANY LTD /FI"
1560385,"FWONB","Liberty Media Corp"
759944,"CFG-PD","CITIZENS FINANCIAL GROUP INC/RI"
24545,"TAP-A","MOLSON COORS BEVERAGE CO"
1669414,"NHOLF","Sompo Japan Nipponkoa Holdings, Inc./ADR"
91576,"KEY-PI","KEYCORP /NEW/"
1140471,"NPSCY","NIPPON STEEL CORP"
1026214,"FMCCT","FEDERAL HOME LOAN MORTGAGE CORP"
1269238,"TRPCF","Trip.com Group Ltd"
1281721,"SGIOF","SHIONOGI & CO LTD"
91576,"KEY-PJ","KEYCORP /NEW/"
1140471,"NISTF","NIPPON STEEL CORP"
756620,"BTGOF","BT GROUP PLC"
1560385,"FWONK","Liberty Media Corp"
1004315,"NMK-PB","NATIONAL GRID PLC"
910631,"COCSF","COCA COLA FEMSA SAB DE CV"
1132979,"FRC-PI","FIRST REPUBLIC BANK"
1003935,"NCSYF","NICE Ltd."
1560385,"FWONA","Liberty Media Corp"
1281761,"RF-PB","REGIONS FINANCIAL CORP"
1436794,"KKOYF","Kesko OYJ"
1043219,"NLY-PF","ANNALY CAPITAL MANAGEMENT INC"
849399,"NLOK","Gen Digital Inc."
1527249,"PRDSF","Prada S.p.A./ADR"
1132979,"FRC-PH","FIRST REPUBLIC BANK"
912595,"MAA-PI","MID AMERICA APARTMENT COMMUNITIES INC."
713676,"PNC-PP","PNC FINANCIAL SERVICES GROUP, INC."
1281761,"RF-PC","REGIONS FINANCIAL CORP"
1043219,"NLY-PG","ANNALY CAPITAL MANAGEMENT INC"
947484,"ACGLO","ARCH CAPITAL GROUP LTD."
775368,"Y","ALLEGHANY CORP /DE"
313216,"RYLPF","KONINKLIJKE PHILIPS NV"
105016,"WSO-B","WATSCO INC"
806968,"WPPGF","WPP plc"
1545772,"BPYPP","Brookfield Property Partners L.P."
1487533,"JXHGF","ENEOS Holdings, Inc./ADR"
1533945,"BNTGF","Brenntag AG/ADR"
1445475,"BOUYF","Bouygues SA"
1495686,"ZHSHF","Zhongsheng Group Holdings Limited/ADR/"
314590,"SASOF","SASOL LTD"
12208,"BIO-B","BIO-RAD LABORATORIES, INC."
1446597,"DQJCF","Don Quijote Holdings Co Ltd"
352915,"UHID","UNIVERSAL HEALTH SERVICES INC"
1570585,"LBTYK","Liberty Global plc"
1163653,"NRSCF","NOMURA HOLDINGS INC"
800954,"OMRNF","OMRON CORP /FI"
1564708,"NWS","NEWS CORP"
899611,"NCMGF","NEWCREST MINING LTD"
899611,"NCMGY","NEWCREST MINING LTD"
930826,"SVYSF","SOLVAY S A /ADR/"
1570585,"LBTYB","Liberty Global plc"
1111711,"NI-PB","NISOURCE INC."
1158838,"ADTTF","ADVANTEST CORP"
1554394,"LNGPF","Longfor Group Holdings Limited/ADR"
1159510,"CSGKF","CREDIT SUISSE GROUP AG"
1504122,"PBNNF","PT Bank Negara Indonesia (Persero) Tbk/ADR"
1159152,"JHIUF","James Hardie Industries plc"
818686,"TEVJF","TEVA PHARMACEUTICAL INDUSTRIES LTD"
1385535,"GLPEF","Galp Energia, SGPS, S.A."
899689,"VNO-PM","VORNADO REALTY TRUST"
899689,"VNO-PL","VORNADO REALTY TRUST"
769218,"AEGOF","AEGON NV"
1062066,"AOMFF","ALSTOM"
1127055,"VIVEF","VIVENDI"
898174,"RZA","REINSURANCE GROUP OF AMERICA INC"
1450206,"ASEKF","Aisin Seiki Co., Ltd./ADR"
1437672,"PRYMF","Prysmian S.p.A."
1446457,"BOLIF","Boliden AB"
1161611,"ACHHY","ALUMINUM CORP OF CHINA LTD"
938323,"PSORF","PEARSON PLC"
1125259,"CUKPF","CARNIVAL PLC"
1379481,"MDIBF","Mediobanca - Banca di Credito Finanziario SpA"
1698287,"BMEXF","Banco Santander Mexico S.A., Institucion de Banca Multiple, Grupo Financiero Santander Mexico"
1449003,"ASXFF","ASX Ltd."
1172724,"GFIOF","GOLD FIELDS LTD"
1447100,"YAMHF","Yamaha Motor Co., Ltd."
1671750,"DISPF","Disco Corporation/ADR"
100826,"UEPEO","UNION ELECTRIC CO"
1617640,"Z","ZILLOW GROUP, INC."
1347557,"GPAEF","Pacific Airport Group"
1423689,"AGNCN","AGNC Investment Corp."
100826,"UEPEP","UNION ELECTRIC CO"
898174,"RZB","REINSURANCE GROUP OF AMERICA INC"
1348036,"AVLR","AVALARA, INC."
100826,"UEPCP","UNION ELECTRIC CO"
798941,"FCNCB","FIRST CITIZENS BANCSHARES INC /DE/"
34903,"FRT-PC","FEDERAL REALTY INVESTMENT TRUST"
1562401,"AMH-PH","American Homes 4 Rent"
100826,"UEPEM","UNION ELECTRIC CO"
1562401,"AMH-PG","American Homes 4 Rent"
1161611,"ALMMF","ALUMINUM CORP OF CHINA LTD"
1455955,"PUTKF","PT United Tractors Tbk / ADR"
1552653,"REMYF","Remy Cointreau/ADR"
1527469,"ATH-PA","Athene Holding Ltd"
1294591,"RKUNF","Rakuten Group, Inc."
1438569,"GIFOF","Grifols SA"
100826,"UEPEN","UNION ELECTRIC CO"
886982,"GS-PC","GOLDMAN SACHS GROUP INC"
1423689,"AGNCM","AGNC Investment Corp."
1123452,"ASRMF","SOUTHEAST AIRPORT GROUP"
1436786,"OUKPF","Outotec OYJ"
1600520,"OSCUF","Japan Exchange Group, Inc./ADR"
1438569,"GIKLY","Grifols SA"
1447113,"MIUFF","Mitsubishi UFJ Lease & Finance Co., Ltd."
1076378,"CXMSF","CEMEX SAB DE CV"
1172494,"AUOTY","AU OPTRONICS CORP"
913144,"RNR-PF","RENAISSANCERE HOLDINGS LTD"
879101,"KIM-PM","KIMCO REALTY CORP"
1535929,"VOYA-PB","Voya Financial, Inc."
1338065,"DCP-PC","DCP Midstream, LP"
879101,"KIM-PL","KIMCO REALTY CORP"
1049183,"ACRFF","ACCOR"
1446418,"MTLHF","Mitsubishi Chemical Holdings Corp"
811156,"CMSA","CMS ENERGY CORP"
1710864,"MSUXF","Misumi Group Inc./ADR"
1157557,"CIG-C","ENERGY CO OF MINAS GERAIS"
1481045,"DSECF","Daiwa Securities Group Inc."
1403528,"OAK-PB","Oaktree Capital Group, LLC"
1449005,"JSCPF","JSR Corp."
1040971,"SLG-PI","SL GREEN REALTY CORP"
1551467,"CCOEF","Capcom Co., LTD/ADR"
1455626,"EENEF","Electrocomponents plc / ADR"
1438569,"GIFLF","Grifols SA"
1067428,"AULGF","ANGLOGOLD ASHANTI LTD"
1447137,"BKGFF","Berkeley Group Holdings plc"
78150,"PHTCF","PLDT Inc."
763901,"BPOPO","POPULAR, INC."
1444327,"LYSCF","Lynas CORP LTD"
1004980,"PCG-PA","PG&E Corp"
929058,"HUNGF","HUANENG POWER INTERNATIONAL INC"
1489079,"PADEF","Adaro Energy PT/ADR/"
5513,"UNMA","Unum Group"
1593538,"JSM","NAVIENT CORP"
899689,"VNORP","VORNADO REALTY TRUST"
1436467,"ADRZF","Andritz AG"
794685,"GAB-PG","GABELLI EQUITY TRUST INC"
18349,"SNV-PD","SYNOVUS FINANCIAL CORP"
1695519,"ATGFF","AltaGas Ltd."
1446420,"MITUF","Mitsui Chemicals Inc"
1004980,"PCG-PB","PG&E Corp"
1156831,"QBCRF","QUEBECOR MEDIA INC"
1783317,"MCFE","McAfee Corp."
896076,"MGDDF","MICHELIN COMPAGNIE GENERALE DES ETABLISSEMENTS MICHELIN /FI"
1004980,"PCG-PE","PG&E Corp"
1685040,"BHFAL","Brighthouse Financial, Inc."
1004980,"PCG-PC","PG&E Corp"
1004980,"PCG-PG","PG&E Corp"
1004980,"PCG-PD","PG&E Corp"
1156831,"QBCAF","QUEBECOR MEDIA INC"
1004980,"PCG-PH","PG&E Corp"
1442656,"JSGCF","JS Group CORP"
1792627,"TKAYF","Just Eat Takeaway.com N.V."
1567683,"CWEN-A","Clearway Energy, Inc."
1045450,"EPR-PG","EPR PROPERTIES"
1214816,"AXS-PE","AXIS CAPITAL HOLDINGS LTD"
1435969,"MXCHF","Orbia Advance Corporation, S.A.B. de C.V./ADR"
936340,"DTW","DTE ENERGY CO"
1370418,"SLFPF","STANDARD LIFE PLC"
1685040,"BHFAP","Brighthouse Financial, Inc."
1487712,"AL-PA","AIR LEASE CORP"
1032033,"SLMBP","SLM Corp"
1437178,"EGFEF","EFG Eurobank Ergasias S.A./ADR"
1126956,"SR-PA","SPIRE INC"
910073,"NYCB-PA","NEW YORK COMMUNITY BANCORP INC"
310522,"FNMAS","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
803649,"EQC-PD","Equity Commonwealth"
1571283,"REXR-PB","Rexford Industrial Realty, Inc."
1340652,"CCXI","ChemoCentryx, Inc."
1336917,"UA","Under Armour, Inc."
43920,"GEF-B","GREIF, INC"
1378984,"VLPNF","VOESTALPINE AG"
720672,"SF-PB","STIFEL FINANCIAL CORP"
310522,"FNMAT","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1594012,"ISBC","Investors Bancorp, Inc."
1308606,"SRC-PA","SPIRIT REALTY CAPITAL, INC."
1015328,"WTFCM","WINTRUST FINANCIAL CORP"
37808,"FNB-PE","FNB CORP/PA/"
310522,"FNMAI","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
310522,"FNMAN","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1446702,"UBSFF","Ubisoft Entertainment SA"
310522,"FNMFN","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
871459,"DFILF","DAIRY FARM INTERNATIONAL HOLDINGS LTD /FI"
1492074,"ABCZF","Abcam plc"
866368,"PSB-PY","PS BUSINESS PARKS, INC./MD"
714310,"VLYPO","VALLEY NATIONAL BANCORP"
310522,"FNMAM","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1546354,"DFRYF","Dufry AG/ADR"
310522,"FNMAJ","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1363829,"ESGRO","Enstar Group LTD"
801337,"WBS-PF","WEBSTER FINANCIAL CORP"
866368,"PSB-PX","PS BUSINESS PARKS, INC./MD"
78814,"PBI-PB","PITNEY BOWES INC /DE/"
310522,"FNMAH","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1463258,"REGI","Renewable Energy Group, Inc."
310522,"FNMAK","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
310522,"FNMAG","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
310522,"FNMAL","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1363829,"ESGRP","Enstar Group LTD"
310522,"FNMFO","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
1447945,"ASMVF","ASM Pacific Technology Ltd."
1412558,"EVOTF","Evotec SE"
1029730,"LTSL","LADENBURG THALMANN FINANCIAL SERVICES INC."
1029730,"LTSF","LADENBURG THALMANN FINANCIAL SERVICES INC."
1378239,"GAERF","Central North Airport Group"
1361371,"DLKGF","Delek Group, Ltd."
67887,"MOG-B","MOOG INC."
1012019,"RUSHB","RUSH ENTERPRISES INC \TX\"
1110805,"NS-PA","NuStar Energy L.P."
310522,"FNMAO","FEDERAL NATIONAL MORTGAGE ASSOCIATION FANNIE MAE"
98677,"TROLB","TOOTSIE ROLL INDUSTRIES INC"
7789,"ASB-PE","ASSOCIATED BANC-CORP"
1547873,"PTPIF","PT Chandra Asri Petrochemical Tbk/ADR"
1110805,"NS-PB","NuStar Energy L.P."
912892,"GRPFF","GRUPO TELEVISA, S.A.B."
714310,"VLYPP","VALLEY NATIONAL BANCORP"
1837430,"IS","ironSource Ltd"
357294,"HOVNP","HOVNANIAN ENTERPRISES INC"
1465740,"TWO-PC","TWO HARBORS INVESTMENT CORP."
1421876,"GLPGF","GALAPAGOS NV"
1474098,"PEB-PE","Pebblebrook Hotel Trust"
1474098,"PEB-PF","Pebblebrook Hotel Trust"
11544,"WRB-PE","BERKLEY W R CORP"
1511337,"RLJ-PA","RLJ Lodging Trust"
1409493,"CIM-PA","CHIMERA INVESTMENT CORP"
1409493,"CIM-PB","CHIMERA INVESTMENT CORP"
1792045,"THNPF","Technip Energies N.V."
1571549,"SFRGF","Salvatore Ferragamo S.p.A./ADR"
1455633,"PEGRF","Pennon Group Plc / ADR"
1409493,"CIM-PD","CHIMERA INVESTMENT CORP"
1465740,"TWO-PA","TWO HARBORS INVESTMENT CORP."
1055160,"MFA-PB","MFA FINANCIAL, INC."
1465740,"TWO-PB","TWO HARBORS INVESTMENT CORP."
1044896,"IDBHF","Industrias Bachoco S.A.B. de C.V."
1409493,"CIM-PC","CHIMERA INVESTMENT CORP"
1592438,"ROYMF","Royal Mail plc/ADR"
92108,"SOCGP","SOUTHERN CALIFORNIA GAS CO"
1712184,"LILAB","Liberty Latin America Ltd."
1660734,"TRTN-PA","Triton International Ltd"
902102,"ALBKF","ALPHA BANK AE /FI"
1515114,"GWIN","GLORYWIN ENTERTAINMENT GROUP, INC."
887733,"CENTA","CENTRAL GARDEN & PET CO"
1628063,"SRG-PA","Seritage Growth Properties"
1110805,"NS-PC","NuStar Energy L.P."
1553079,"FISK","Empire State Realty OP, L.P."
1618563,"NSA-PA","National Storage Affiliates Trust"
1770561,"CODQL","Coronado Global Resources Inc."
1355096,"QRTEB","Qurate Retail, Inc."
910108,"LXP-PC","LXP Industrial Trust"
894315,"SITC-PA","SITE Centers Corp."
18654,"AILLP","Ameren Illinois Co"
1026214,"FMCKJ","FEDERAL HOME LOAN MORTGAGE CORP"
1110805,"NSS","NuStar Energy L.P."
1728205,"PLLTL","Piedmont Lithium Inc."
1712184,"LILAK","Liberty Latin America Ltd."
1359711,"MCFUF","MICRO FOCUS INTERNATIONAL PLC"
1026214,"FMCKO","FEDERAL HOME LOAN MORTGAGE CORP"
1553079,"OGCP","Empire State Realty OP, L.P."
900278,"APELY","ALPS ALPINE CO., LTD."
1026214,"FMCKL","FEDERAL HOME LOAN MORTGAGE CORP"
1012139,"GNGYF","GUANGSHEN RAILWAY CO LTD"
1026214,"FMCCG","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCKM","FEDERAL HOME LOAN MORTGAGE CORP"
925261,"AKO-B","ANDINA BOTTLING CO INC"
1026214,"FMCCS","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCCJ","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCKN","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCKI","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCKP","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCCM","FEDERAL HOME LOAN MORTGAGE CORP"
1026214,"FMCCI","FEDERAL HOME LOAN MORTGAGE CORP"
